id,treatment,age,female,black,hispanic,white,democrat,republican,trans_therm_t0,trans_therm_t1,trans_therm_t2,trans_therm_t3,trans_law_t3,responded_t1,responded_t3
46741,0,19,1,1,0,0,0,0,50,NA,NA,NA,NA,0,0
39339,0,58,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
65698,0,29,0,1,0,0,1,0,0,3,29,5,2,1,1
50891,1,59,1,1,0,0,1,0,100,97,86,62,1,1,1
34091,1,35,1,1,0,0,1,0,50,100,100,100,3,1,1
43455,1,51,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
32017,0,72,1,1,0,0,0,0,50,NA,NA,NA,NA,0,0
22968,1,63,1,1,0,0,1,0,50,50,50,50,0,1,1
12190,1,65,0,1,0,0,0,0,50,50,50,49,0,1,1
38268,0,51,1,0,0,1,0,0,47,30,50,50,1,1,1
28821,0,18,0,0,1,0,0,0,54,NA,NA,NA,NA,0,0
63418,0,26,1,1,0,0,1,0,74,50,50,50,0,1,1
52785,0,45,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
45431,0,18,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
11223,1,62,1,1,0,0,1,0,76,84,NA,72,3,1,1
21072,1,20,0,1,0,0,1,0,50,50,NA,NA,NA,1,0
67537,1,51,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
46261,1,41,1,0,0,1,0,0,100,NA,NA,NA,NA,0,0
44435,1,41,0,0,1,0,0,0,100,NA,NA,NA,NA,0,0
27928,1,39,0,1,0,0,1,0,100,NA,NA,NA,NA,0,0
4695,1,68,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
57948,1,72,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
6158,0,37,0,0,0,1,0,1,50,NA,NA,50,0,0,1
15836,0,17,1,1,0,0,1,0,66,NA,NA,NA,NA,0,0
14701,0,51,1,0,0,1,0,1,50,50,50,50,-3,1,1
8861,1,56,1,1,0,0,1,0,51,NA,NA,NA,NA,0,0
21987,0,26,0,1,0,0,1,0,25,NA,NA,NA,NA,0,0
28862,0,69,1,1,0,0,1,0,60,NA,NA,NA,NA,0,0
16877,0,68,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
8985,1,55,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
11679,1,34,1,1,0,0,1,0,87,NA,NA,NA,NA,0,0
41698,1,37,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
8113,1,40,1,1,0,0,1,0,54,NA,NA,NA,NA,0,0
7627,1,30,1,1,0,0,1,0,77,NA,NA,NA,NA,0,0
47598,0,70,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
59254,0,53,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
64288,0,44,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
28904,1,36,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
40271,1,61,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
43030,1,68,0,1,0,0,1,0,41,NA,NA,NA,NA,0,0
18272,0,31,1,1,0,0,0,0,50,NA,NA,NA,NA,0,0
50955,1,52,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
11683,0,46,1,1,0,0,0,0,0,NA,NA,NA,NA,0,0
41852,0,37,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
29949,0,66,1,1,0,0,0,1,0,NA,NA,NA,NA,0,0
39379,1,35,1,0,0,1,0,0,84,NA,NA,NA,NA,0,0
38424,1,76,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
20102,1,26,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
56242,1,21,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
7611,1,24,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
62047,1,69,1,1,0,0,1,0,11,NA,NA,NA,NA,0,0
13737,0,79,0,0,0,1,0,0,50,NA,NA,NA,NA,0,0
59186,1,58,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
6938,0,31,0,1,0,0,0,0,50,NA,NA,NA,NA,0,0
42175,1,27,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
47109,1,46,0,1,0,0,1,0,8,NA,NA,NA,NA,0,0
51864,0,51,1,0,1,0,1,0,92,NA,NA,NA,NA,0,0
17547,0,83,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
66453,1,53,1,0,0,1,0,1,100,50,100,50,3,1,1
9065,0,48,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0
45292,0,30,1,0,1,0,0,0,21,NA,NA,NA,NA,0,0
4379,1,19,1,0,0,1,0,0,100,NA,NA,NA,NA,0,0
20435,1,66,1,0,1,0,1,0,64,89,84,70,2,1,1
11952,0,54,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
12114,1,35,1,1,0,0,0,1,0,NA,NA,NA,NA,0,0
53765,0,64,1,1,0,0,1,0,36,30,36,40,1,1,1
26821,0,57,1,0,0,1,1,0,80,59,57,50,1,1,1
23338,0,31,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
60437,1,70,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
51923,0,39,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
23640,0,61,0,0,1,0,0,0,50,50,50,50,3,1,1
17832,0,46,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
9370,1,57,1,1,0,0,1,0,50,NA,50,NA,NA,0,0
57383,1,82,1,0,1,0,1,0,50,50,NA,NA,NA,1,0
29271,0,72,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
8508,0,75,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
36143,1,73,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
55498,1,48,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
14208,1,50,1,1,0,0,1,0,50,81,71,75,2,1,1
38956,0,58,1,1,0,0,1,0,50,50,50,50,3,1,1
66107,0,21,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
46338,1,23,1,0,0,1,0,0,100,100,100,50,3,1,1
46293,1,40,1,0,0,1,0,1,100,100,100,50,2,1,1
32559,1,68,1,0,0,1,0,1,100,100,99,98,3,1,1
32023,1,22,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
55214,1,63,1,1,0,0,0,0,10,NA,NA,NA,NA,0,0
1778,0,19,1,1,0,0,1,0,66,NA,NA,NA,NA,0,0
8061,0,45,1,0,1,0,0,0,0,NA,NA,NA,NA,0,0
56471,1,28,1,1,0,0,0,0,14,19,27,17,0,1,1
28328,1,25,0,0,1,0,0,1,23,NA,NA,NA,NA,0,0
23490,1,26,1,0,1,0,0,1,81,NA,NA,NA,NA,0,0
14848,0,58,1,1,0,0,1,0,50,50,50,50,1,1,1
44547,0,22,0,1,0,0,0,0,50,50,50,50,3,1,1
64570,0,18,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
37966,0,31,0,0,1,0,0,0,50,50,50,50,0,1,1
47244,0,17,0,0,1,0,0,0,50,50,50,50,0,1,1
19868,0,40,0,0,1,0,1,0,60,50,50,50,0,1,1
15841,0,88,1,0,1,0,1,0,83,NA,NA,NA,NA,0,0
11676,0,53,1,0,1,0,0,1,67,NA,NA,NA,NA,0,0
5787,0,23,0,0,1,0,0,1,70,NA,NA,NA,NA,0,0
21401,1,58,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
20039,1,34,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
24523,0,25,1,1,0,0,1,0,50,50,50,50,1,1,1
5242,1,23,1,1,0,0,1,0,100,50,NA,100,2,1,1
28163,0,40,1,1,0,0,1,0,70,NA,NA,NA,NA,0,0
22641,0,41,1,1,0,0,1,0,50,65,NA,8,2,1,1
67160,0,29,0,1,0,0,0,0,39,NA,NA,NA,NA,0,0
9630,0,19,1,1,0,0,0,1,50,NA,NA,NA,NA,0,0
29770,0,31,1,0,1,0,0,1,0,NA,NA,NA,NA,0,0
34125,1,22,1,0,1,0,0,0,10,NA,NA,NA,NA,0,0
36830,1,57,1,0,1,0,0,0,40,NA,NA,NA,NA,0,0
33130,1,58,0,0,1,0,0,1,20,NA,NA,NA,NA,0,0
453,1,58,1,0,0,1,0,0,44,50,47,40,0,1,1
65613,1,57,0,0,0,1,0,0,50,50,50,50,-1,1,1
48190,1,31,1,1,0,0,1,0,52,78,96,97,1,1,1
31812,0,56,1,0,1,0,0,1,53,NA,NA,NA,NA,0,0
3113,1,65,0,1,0,0,1,0,66,55,50,54,0,1,1
10683,1,45,0,1,0,0,0,0,79,NA,NA,NA,NA,0,0
18427,1,65,1,1,0,0,0,0,41,65,75,59,0,1,1
42591,1,55,1,0,0,1,1,0,68,77,70,64,2,1,1
29201,1,22,1,1,0,0,1,0,69,NA,50,50,2,0,1
2062,1,74,0,1,0,0,1,0,63,81,70,59,3,1,1
21477,1,33,1,1,0,0,0,0,0,0,0,0,-3,1,1
65963,1,17,1,1,0,0,1,0,0,0,14,0,0,1,1
51426,1,48,1,1,0,0,0,0,50,50,55,0,0,1,1
4929,1,81,1,1,0,0,1,0,0,50,65,51,1,1,1
45395,1,46,1,1,0,0,0,0,95,100,86,90,3,1,1
2120,0,42,0,1,0,0,1,0,50,50,50,50,3,1,1
39417,0,19,0,0,1,0,0,0,50,50,50,50,0,1,1
32353,1,66,1,1,0,0,1,0,63,NA,NA,NA,NA,0,0
39413,0,49,0,0,0,1,0,1,0,NA,NA,NA,NA,0,0
16688,1,53,0,0,0,1,0,1,66,NA,NA,NA,NA,0,0
6189,0,51,1,1,0,0,0,0,100,NA,NA,NA,NA,0,0
26845,0,23,0,1,0,0,1,0,41,NA,NA,NA,NA,0,0
9049,0,48,1,1,0,0,1,0,41,NA,NA,NA,NA,0,0
52711,0,76,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
16873,0,85,1,0,0,1,0,1,4,NA,50,42,0,0,1
21595,0,24,0,0,1,0,1,0,60,NA,NA,NA,NA,0,0
49775,0,54,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
44865,0,81,1,1,0,0,0,0,50,NA,NA,NA,NA,0,0
25039,0,62,1,1,0,0,1,0,48,NA,NA,NA,NA,0,0
22144,1,42,0,0,0,1,0,1,50,NA,NA,NA,NA,0,0
44215,1,43,1,0,1,0,0,1,50,50,61,50,-1,1,1
41724,1,84,0,0,1,0,0,0,27,NA,NA,NA,NA,0,0
56930,0,57,1,1,0,0,1,0,0,1,3,NA,NA,1,0
66460,1,57,1,0,0,1,0,1,50,84,80,83,3,1,1
1734,1,41,1,1,0,0,0,0,100,NA,NA,NA,NA,0,0
2202,1,19,1,1,0,0,0,0,100,NA,NA,NA,NA,0,0
35855,0,31,0,1,0,0,1,0,5,NA,NA,NA,NA,0,0
40769,1,38,1,0,1,0,0,0,51,NA,NA,NA,NA,0,0
61928,1,63,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
14485,1,23,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
42412,1,69,1,1,0,0,1,0,40,NA,NA,NA,NA,0,0
9973,1,47,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
14718,0,20,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
2248,1,46,1,1,0,0,0,0,0,NA,NA,NA,NA,0,0
48069,0,55,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
33271,1,41,1,0,1,0,1,0,0,NA,NA,NA,NA,0,0
55598,0,27,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0
29927,0,24,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
19642,0,47,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
50460,0,70,0,0,1,0,1,0,81,NA,NA,NA,NA,0,0
58897,1,57,1,0,0,1,0,1,50,50,NA,50,2,1,1
30562,1,58,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
54807,1,45,1,1,0,0,1,0,0,0,0,NA,NA,1,0
53197,1,58,0,1,0,0,1,0,2,14,0,NA,NA,1,0
14493,1,41,1,0,0,1,0,1,2,NA,NA,NA,NA,0,0
33098,1,36,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0
52042,1,42,1,1,0,0,1,0,98,91,78,74,3,1,1
40749,1,61,1,1,0,0,1,0,69,NA,32,100,1,0,1
54547,0,34,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
8211,0,22,0,1,0,0,1,0,75,NA,NA,NA,NA,0,0
43571,1,43,0,1,0,0,0,1,0,NA,NA,NA,NA,0,0
19462,1,55,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
45665,0,61,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
14827,0,69,0,0,0,1,1,0,100,95,97,93,2,1,1
19713,0,49,1,1,0,0,1,0,0,0,0,0,-3,1,1
58555,1,31,1,1,0,0,1,0,50,84,50,85,2,1,1
20620,0,50,1,1,0,0,1,0,85,50,4,45,2,1,1
12433,1,18,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
39270,0,43,0,0,1,0,0,1,49,NA,NA,NA,NA,0,0
61240,1,36,1,1,0,0,1,0,50,50,50,50,2,1,1
14250,0,50,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
2306,0,49,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
11696,0,44,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
45414,0,34,1,1,0,0,1,0,99,NA,NA,NA,NA,0,0
17478,1,53,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
53469,0,50,0,0,0,1,1,0,50,55,70,60,1,1,1
18658,1,59,0,0,0,1,0,0,100,87,100,100,3,1,1
54301,1,56,1,0,0,1,1,0,50,84,81,98,3,1,1
57858,0,55,0,1,0,0,1,0,71,80,NA,NA,NA,1,0
43826,0,27,1,0,0,1,1,0,18,32,92,55,2,1,1
48772,1,38,0,1,0,0,0,0,50,50,50,50,1,1,1
40970,1,38,1,0,1,0,0,0,50,50,21,50,0,1,1
48724,1,43,1,1,0,0,1,0,50,100,100,100,2,1,1
43254,1,44,0,1,0,0,1,0,9,24,16,16,-1,1,1
54882,1,26,1,1,0,0,1,0,75,NA,NA,NA,NA,0,0
39853,1,53,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
766,0,55,1,1,0,0,1,0,13,NA,NA,NA,NA,0,0
20360,0,23,0,1,0,0,1,0,0,50,0,0,-2,1,1
57909,1,25,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
55724,1,40,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
21997,1,26,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
52650,0,58,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
15205,0,37,1,1,0,0,1,0,50,50,50,50,2,1,1
52410,1,19,1,1,0,0,1,0,49,50,50,50,3,1,1
3750,1,77,1,1,0,0,1,0,0,50,50,38,0,1,1
52246,1,62,0,1,0,0,1,0,50,63,50,50,2,1,1
23616,0,75,1,1,0,0,1,0,50,36,63,NA,NA,1,0
25772,0,56,1,1,0,0,1,0,37,50,81,64,0,1,1
11310,0,57,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
43204,1,26,0,1,0,0,1,0,0,12,50,50,0,1,1
40662,1,21,0,1,0,0,1,0,30,30,NA,NA,NA,1,0
14022,1,30,0,1,0,0,1,0,61,78,81,NA,NA,1,0
6891,0,68,0,0,0,1,0,1,50,NA,NA,NA,NA,0,0
38629,0,51,1,1,0,0,1,0,2,NA,NA,NA,NA,0,0
32805,1,75,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
4587,0,18,1,1,0,0,1,0,100,100,50,93,3,1,1
2155,0,42,1,0,1,0,1,0,100,100,86,83,3,1,1
56943,1,22,1,0,1,0,0,0,100,NA,NA,NA,NA,0,0
8874,1,45,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
66489,1,22,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
31717,0,72,0,1,0,0,1,0,50,53,94,50,1,1,1
62411,0,60,1,1,0,0,1,0,50,75,50,96,2,1,1
58210,1,52,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
1210,1,61,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
33410,0,66,1,1,0,0,1,0,48,34,50,44,3,1,1
21932,1,23,1,0,1,0,0,0,0,NA,NA,NA,NA,0,0
12825,0,49,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
31998,0,51,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
37328,0,22,0,1,0,0,1,0,67,100,100,61,3,1,1
52556,0,60,1,1,0,0,1,0,79,100,100,50,3,1,1
8384,0,39,1,1,0,0,1,0,27,55,100,87,3,1,1
36916,0,24,1,1,0,0,1,0,0,0,0,0,0,1,1
37341,0,21,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
14744,1,68,0,0,1,0,0,1,81,93,82,88,3,1,1
23986,1,68,1,0,1,0,1,0,94,NA,NA,NA,NA,0,0
33639,1,66,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
68251,0,19,1,1,0,0,0,0,50,NA,NA,NA,NA,0,0
57791,0,32,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
38787,0,32,0,0,0,1,1,0,100,NA,NA,NA,NA,0,0
32746,0,68,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
25080,1,88,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
1129,1,62,0,1,0,0,1,0,34,NA,NA,NA,NA,0,0
44265,0,32,0,1,0,0,1,0,6,NA,NA,NA,NA,0,0
3643,0,68,1,0,1,0,1,0,50,89,76,76,3,1,1
51926,0,59,0,0,0,1,1,0,81,50,73,86,3,1,1
60872,0,56,1,0,0,1,1,0,72,100,100,90,2,1,1
21123,0,81,0,1,0,0,1,0,37,NA,NA,NA,NA,0,0
64089,0,24,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
31994,0,66,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
26901,1,47,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
10818,0,46,1,1,0,0,1,0,50,50,55,50,2,1,1
63762,0,24,0,1,0,0,0,0,50,NA,NA,NA,NA,0,0
62638,0,30,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
5332,0,75,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
63639,0,44,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
62412,0,46,0,1,0,0,1,0,2,NA,NA,NA,NA,0,0
34769,0,23,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
62958,1,60,1,0,1,0,0,1,50,56,50,50,0,1,1
39502,1,67,0,0,0,1,1,0,50,50,50,50,0,1,1
57996,1,62,0,0,0,1,1,0,50,NA,NA,NA,NA,0,0
57660,1,61,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
60326,1,27,0,0,0,1,1,0,50,NA,NA,NA,NA,0,0
43346,1,61,0,0,1,0,1,0,90,NA,NA,NA,NA,0,0
1518,1,27,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
44124,1,51,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
35374,1,19,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
41485,0,43,1,0,1,0,0,0,50,67,73,79,1,1,1
14555,0,45,0,0,1,0,0,0,50,50,50,50,2,1,1
55442,1,51,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
10261,1,31,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
21023,1,30,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
3206,0,50,0,0,0,1,1,0,50,NA,NA,NA,NA,0,0
3318,1,33,0,0,0,1,0,0,50,50,50,50,2,1,1
1965,0,19,0,0,1,0,0,0,0,50,40,45,3,1,1
43794,0,28,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
26204,0,56,1,1,0,0,1,0,33,NA,NA,NA,NA,0,0
12425,1,39,1,1,0,0,1,0,32,50,50,50,0,1,1
42096,1,60,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
46893,1,36,1,1,0,0,1,0,2,4,0,0,-3,1,1
68308,0,25,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
39980,0,30,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
1266,0,25,0,0,1,0,0,0,21,NA,NA,NA,NA,0,0
53470,1,25,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
3140,0,41,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
50392,0,18,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
54453,0,64,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
691,1,54,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
7160,0,58,1,1,0,0,1,0,58,NA,NA,NA,NA,0,0
24010,1,30,0,0,1,0,0,0,26,NA,NA,NA,NA,0,0
14791,1,28,1,0,0,1,0,1,50,NA,NA,NA,NA,0,0
48358,0,28,1,1,0,0,1,0,80,NA,NA,NA,NA,0,0
37263,1,54,1,0,1,0,1,0,21,NA,NA,NA,NA,0,0
47309,0,51,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0
7935,0,37,1,0,0,1,0,1,50,45,48,50,1,1,1
43751,1,62,0,0,1,0,1,0,50,60,50,80,2,1,1
33194,1,51,1,0,1,0,1,0,50,41,NA,NA,NA,1,0
37932,0,42,1,1,0,0,1,0,50,51,50,37,2,1,1
54073,0,51,0,1,0,0,1,0,13,0,0,0,-3,1,1
18277,0,37,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
51866,0,87,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
42203,0,54,0,0,1,0,1,0,50,NA,NA,NA,NA,0,0
21960,1,43,0,1,0,0,0,0,44,52,52,81,0,1,1
31877,1,45,1,1,0,0,1,0,50,50,50,64,1,1,1
56338,1,NA,0,0,0,0,0,0,50,50,49,100,1,1,1
44892,1,60,1,0,0,1,1,0,100,96,99,94,3,1,1
23235,1,64,0,0,0,1,0,0,50,NA,50,50,3,0,1
55858,0,40,1,1,0,0,1,0,50,50,NA,NA,NA,1,0
68300,0,63,1,0,1,0,0,1,22,NA,NA,NA,NA,0,0
10642,1,62,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
34756,1,61,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
41926,1,57,0,0,0,1,0,0,50,NA,NA,NA,NA,0,0
26255,1,61,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
4376,1,53,1,1,0,0,1,0,50,99,50,50,0,1,1
40551,1,72,0,0,1,0,1,0,50,NA,NA,NA,NA,0,0
67266,0,63,0,0,1,0,0,0,38,NA,NA,NA,NA,0,0
9262,0,57,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
13001,0,32,1,0,1,0,0,0,31,NA,NA,NA,NA,0,0
2354,1,65,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
19416,0,49,0,0,1,0,0,1,100,NA,NA,NA,NA,0,0
26841,0,55,0,0,1,0,0,1,50,70,NA,59,2,1,1
29359,1,58,0,0,0,1,1,0,50,NA,NA,NA,NA,0,0
59335,0,67,0,0,0,1,0,0,100,50,50,50,3,1,1
43089,0,54,1,0,0,1,0,0,96,96,96,96,3,1,1
50505,0,52,1,1,0,0,1,0,50,70,50,50,0,1,1
22643,1,34,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0
44701,1,22,1,1,0,0,0,0,0,NA,NA,NA,NA,0,0
42705,0,44,0,1,0,0,0,0,1,NA,NA,NA,NA,0,0
15981,1,71,1,0,1,0,1,0,60,NA,NA,NA,NA,0,0
68018,1,74,0,0,1,0,1,0,50,NA,NA,NA,NA,0,0
61440,1,38,0,0,1,0,0,0,100,NA,NA,NA,NA,0,0
44698,0,64,1,0,0,1,1,0,50,50,50,50,2,1,1
62390,0,24,1,1,0,0,1,0,86,100,100,100,3,1,1
31462,0,46,1,1,0,0,1,0,50,55,75,70,2,1,1
29998,0,51,0,1,0,0,1,0,0,100,50,50,0,1,1
62316,0,76,1,0,0,1,1,0,71,NA,NA,NA,NA,0,0
62356,1,74,0,0,0,1,0,0,72,NA,NA,NA,NA,0,0
39623,1,71,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
66083,1,56,1,1,0,0,1,0,50,50,50,50,-1,1,1
21913,0,25,1,0,1,0,0,0,85,50,100,50,2,1,1
4543,0,45,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0
14462,0,55,1,0,1,0,1,0,0,0,50,2,0,1,1
4048,0,52,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
48896,0,20,1,0,1,0,0,0,10,NA,NA,NA,NA,0,0
47449,1,20,1,0,1,0,0,1,100,NA,NA,NA,NA,0,0
49345,1,64,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
39375,1,59,1,0,0,1,0,1,50,50,50,49,3,1,1
67664,0,34,0,1,0,0,0,0,50,NA,NA,NA,NA,0,0
26918,0,73,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
62118,0,64,1,1,0,0,1,0,27,NA,NA,NA,NA,0,0
17171,0,90,0,0,1,0,1,0,50,NA,NA,NA,NA,0,0
23525,0,27,1,0,0,1,1,0,71,NA,NA,NA,NA,0,0
9883,0,57,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
8401,1,56,0,0,1,0,0,0,58,NA,NA,NA,NA,0,0
3781,0,71,0,0,1,0,1,0,50,50,50,50,0,1,1
1390,0,66,1,0,1,0,0,0,50,50,50,50,2,1,1
12166,1,69,0,0,1,0,1,0,20,NA,NA,NA,NA,0,0
39456,1,18,0,0,1,0,1,0,100,NA,NA,NA,NA,0,0
37900,0,18,1,0,1,0,0,0,100,NA,NA,NA,NA,0,0
63089,0,20,0,0,1,0,1,0,100,NA,NA,NA,NA,0,0
67006,1,65,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
21767,1,46,1,0,1,0,0,0,50,50,50,50,-3,1,1
23848,1,41,0,0,1,0,1,0,50,50,50,50,0,1,1
20388,0,21,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
42534,0,47,0,1,0,0,1,0,50,50,50,50,3,1,1
59944,0,53,1,0,1,0,1,0,80,NA,NA,NA,NA,0,0
35745,0,60,0,0,1,0,1,0,100,NA,NA,NA,NA,0,0
5565,0,19,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
36551,1,34,0,0,0,1,0,0,80,86,80,90,3,1,1
9839,1,36,1,0,0,1,0,0,74,85,100,80,3,1,1
12828,1,29,1,0,1,0,0,1,27,NA,NA,NA,NA,0,0
53769,1,51,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
38458,1,50,1,0,1,0,0,1,0,NA,NA,NA,NA,0,0
52406,1,87,1,0,1,0,0,0,100,NA,NA,NA,NA,0,0
17350,1,47,1,0,1,0,0,0,48,NA,NA,NA,NA,0,0
18483,0,19,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
40932,1,24,0,1,0,0,1,0,0,0,0,0,-3,1,1
66260,1,52,1,0,1,0,1,0,27,50,26,50,1,1,1
27669,1,46,0,0,0,1,1,0,0,50,50,50,2,1,1
37287,1,39,1,0,1,0,1,0,58,61,87,68,3,1,1
68150,1,65,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
29686,0,42,1,0,1,0,0,0,50,66,77,NA,NA,1,0
40941,0,56,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
34326,1,56,0,0,0,1,0,1,50,65,70,50,2,1,1
10655,0,54,1,0,1,0,0,1,51,NA,NA,NA,NA,0,0
16632,1,30,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
55851,0,20,0,0,1,0,0,1,23,NA,NA,NA,NA,0,0
67683,1,51,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
